19	25
19	25
19	25
19	25
19	25
19	25
19	25
19	25
19	25
19	25
19	25
19	25
19	25
19	25
19	25
19	25
19	25
19	25
19	25
19	25
19	25
19	25
19	25
19	25
20	30
20	35
20	35
20	40
20	30
20	35
20	35
20	40
20	35
20	40
20	40
20	45
20	35
20	40
20	40
20	45
20	40
20	50
20	45
20	50
20	40
20	45
20	45
20	50
20	45
25	55
25	50
25	60
25	50
30	55
30	55
35	70
30	55
35	70
30	65
35	80
25	55
35	70
35	60
35	80
35	60
35	80
35	75
50	100
35	65
50	85
50	85
50	100
